Location,Direction,Date,Time,Volume,Lanes
ML 52-53,NB,1/11/2025,11:00 AM,989,3
ML 52-53,NB,1/11/2025,12:00 PM,816,3
ML 52-53,NB,1/11/2025,1:00 PM,608,3
ML 52-53,NB,1/11/2025,2:00 PM,585,3
ML 52-53,NB,1/11/2025,3:00 PM,758,3
ML 52-53,NB,1/11/2025,4:00 PM,1007,3
ML 52-53,NB,1/11/2025,5:00 PM,1233,3
ML 52-53,NB,1/11/2025,6:00 PM,1455,3
ML 52-53,NB,1/11/2025,7:00 PM,1141,3
ML 52-53,NB,1/11/2025,8:00 PM,770,3
ML 52-53,NB,1/11/2025,9:00 PM,413,3
ML 52-53,NB,1/11/2025,10:00 PM,227,3
ML 52-53,NB,1/11/2025,11:00 PM,131,3
ML 52-53,SB,1/11/2025,12:00 AM,247,3
ML 52-53,SB,1/11/2025,1:00 AM,259,3
ML 52-53,SB,1/11/2025,2:00 AM,257,3
ML 52-53,SB,1/11/2025,3:00 AM,258,3
ML 52-53,SB,1/11/2025,4:00 AM,279,3
ML 52-53,SB,1/11/2025,5:00 AM,289,3
ML 52-53,SB,1/11/2025,6:00 AM,462,3
ML 52-53,SB,1/11/2025,7:00 AM,802,3
ML 52-53,SB,1/11/2025,8:00 AM,1178,3
ML 52-53,SB,1/11/2025,9:00 AM,1475,3
ML 52-53,SB,1/11/2025,10:00 AM,1374,3
ML 52-53,SB,1/11/2025,11:00 AM,1046,3
ML 52-53,SB,1/11/2025,12:00 PM,863,3
ML 52-53,SB,1/11/2025,1:00 PM,682,3
ML 52-53,SB,1/11/2025,2:00 PM,674,3
ML 52-53,SB,1/11/2025,3:00 PM,751,3
ML 52-53,SB,1/11/2025,4:00 PM,1139,3
ML 52-53,SB,1/11/2025,5:00 PM,1307,3
ML 52-53,SB,1/11/2025,6:00 PM,1447,3
ML 52-53,SB,1/11/2025,7:00 PM,1346,3
ML 52-53,SB,1/11/2025,8:00 PM,824,3
ML 52-53,SB,1/11/2025,9:00 PM,471,3
ML 52-53,SB,1/11/2025,10:00 PM,248,3
ML 52-53,SB,1/11/2025,11:00 PM,151,3
ML 52-53,NB,1/12/2025,12:00 AM,300,3
ML 52-53,NB,1/12/2025,1:00 AM,305,3
ML 52-53,NB,1/12/2025,2:00 AM,346,3
ML 52-53,NB,1/12/2025,3:00 AM,322,3
ML 52-53,NB,1/12/2025,4:00 AM,379,3
ML 52-53,NB,1/12/2025,5:00 AM,529,3
ML 52-53,NB,1/12/2025,6:00 AM,957,3
ML 52-53,NB,1/12/2025,7:00 AM,1462,3
ML 52-53,NB,1/12/2025,8:00 AM,1705,3
ML 52-53,NB,1/12/2025,9:00 AM,1577,3
ML 52-53,NB,1/12/2025,10:00 AM,1211,3
ML 52-53,NB,1/12/2025,11:00 AM,1042,3
ML 52-53,NB,1/12/2025,12:00 PM,870,3
ML 52-53,NB,1/12/2025,1:00 PM,945,3
ML 52-53,NB,1/12/2025,2:00 PM,1026,3
ML 52-53,NB,1/12/2025,3:00 PM,1495,3
ML 52-53,NB,1/12/2025,4:00 PM,1812,3
ML 52-53,NB,1/12/2025,5:00 PM,2074,3
ML 52-53,NB,1/12/2025,6:00 PM,1503,3
ML 52-53,NB,1/12/2025,7:00 PM,1136,3
ML 52-53,NB,1/12/2025,8:00 PM,556,3
ML 52-53,NB,1/12/2025,9:00 PM,299,3
ML 52-53,NB,1/12/2025,10:00 PM,173,3
ML 52-53,NB,1/12/2025,11:00 PM,151,3
ML 52-53,SB,1/12/2025,12:00 AM,331,3
ML 52-53,SB,1/12/2025,1:00 AM,363,3
ML 52-53,SB,1/12/2025,2:00 AM,342,3
ML 52-53,SB,1/12/2025,3:00 AM,352,3
ML 52-53,SB,1/12/2025,4:00 AM,438,3
ML 52-53,SB,1/12/2025,5:00 AM,609,3
ML 52-53,SB,1/12/2025,6:00 AM,953,3
ML 52-53,SB,1/12/2025,7:00 AM,1505,3
ML 52-53,SB,1/12/2025,8:00 AM,1951,3
ML 52-53,SB,1/12/2025,9:00 AM,1746,3
ML 52-53,SB,1/12/2025,10:00 AM,1428,3
ML 52-53,SB,1/12/2025,11:00 AM,1089,3
ML 52-53,SB,1/12/2025,12:00 PM,950,3
ML 52-53,SB,1/12/2025,1:00 PM,914,3
ML 52-53,SB,1/12/2025,2:00 PM,1195,3
ML 52-53,SB,1/12/2025,3:00 PM,1466,3
ML 52-53,SB,1/12/2025,4:00 PM,1970,3
ML 52-53,SB,1/12/2025,5:00 PM,2009,3
ML 52-53,SB,1/12/2025,6:00 PM,1853,3
ML 52-53,SB,1/12/2025,7:00 PM,1118,3
ML 52-53,SB,1/12/2025,8:00 PM,618,3
ML 52-53,SB,1/12/2025,9:00 PM,305,3
ML 52-53,SB,1/12/2025,10:00 PM,195,3
ML 52-53,SB,1/12/2025,11:00 PM,153,3
ML 52-53,NB,1/13/2025,12:00 AM,280,3
ML 52-53,NB,1/13/2025,1:00 AM,308,3
ML 52-53,NB,1/13/2025,2:00 AM,317,3
ML 52-53,NB,1/13/2025,3:00 AM,326,3
ML 52-53,NB,1/13/2025,4:00 AM,361,3
ML 52-53,NB,1/13/2025,5:00 AM,540,3
ML 52-53,NB,1/13/2025,6:00 AM,986,3
ML 52-53,NB,1/13/2025,7:00 AM,1509,3
ML 52-53,NB,1/13/2025,8:00 AM,1729,3
ML 52-53,NB,1/13/2025,9:00 AM,1491,3
ML 52-53,NB,1/13/2025,10:00 AM,1230,3
ML 52-53,NB,1/13/2025,11:00 AM,1016,3
ML 52-53,NB,1/13/2025,12:00 PM,816,3
ML 52-53,NB,1/13/2025,1:00 PM,962,3
ML 52-53,NB,1/13/2025,2:00 PM,1169,3
ML 52-53,NB,1/13/2025,3:00 PM,1461,3
ML 52-53,NB,1/13/2025,4:00 PM,1698,3
ML 52-53,NB,1/13/2025,5:00 PM,2007,3
ML 52-53,NB,1/13/2025,6:00 PM,1727,3
ML 52-53,NB,1/13/2025,7:00 PM,1062,3
ML 52-53,NB,1/13/2025,8:00 PM,621,3
ML 52-53,NB,1/13/2025,9:00 PM,294,3
ML 52-53,NB,1/13/2025,10:00 PM,183,3
ML 52-53,NB,1/13/2025,11:00 PM,152,3
ML 52-53,SB,1/13/2025,12:00 AM,311,3
ML 52-53,SB,1/13/2025,1:00 AM,364,3
ML 52-53,SB,1/13/2025,2:00 AM,346,3
ML 52-53,SB,1/13/2025,3:00 AM,367,3
ML 52-53,SB,1/13/2025,4:00 AM,429,3
ML 52-53,SB,1/13/2025,5:00 AM,638,3
ML 52-53,SB,1/13/2025,6:00 AM,1022,3
ML 52-53,SB,1/13/2025,7:00 AM,1627,3
ML 52-53,SB,1/13/2025,8:00 AM,1821,3
ML 52-53,SB,1/13/2025,9:00 AM,1755,3
ML 52-53,SB,1/13/2025,10:00 AM,1425,3
ML 52-53,SB,1/13/2025,11:00 AM,1070,3
ML 52-53,SB,1/13/2025,12:00 PM,950,3
ML 52-53,SB,1/13/2025,1:00 PM,976,3
ML 52-53,SB,1/13/2025,2:00 PM,1237,3
ML 52-53,SB,1/13/2025,3:00 PM,1562,3
ML 52-53,SB,1/13/2025,4:00 PM,1932,3
ML 52-53,SB,1/13/2025,5:00 PM,1986,3
ML 52-53,SB,1/13/2025,6:00 PM,1760,3
ML 52-53,SB,1/13/2025,7:00 PM,1125,3
ML 52-53,SB,1/13/2025,8:00 PM,606,3
ML 52-53,SB,1/13/2025,9:00 PM,341,3
ML 52-53,SB,1/13/2025,10:00 PM,182,3
ML 52-53,SB,1/13/2025,11:00 PM,153,3
ML 52-53,NB,1/14/2025,12:00 AM,279,3
ML 52-53,NB,1/14/2025,1:00 AM,344,3
ML 52-53,NB,1/14/2025,2:00 AM,308,3
ML 52-53,NB,1/14/2025,3:00 AM,337,3
ML 52-53,NB,1/14/2025,4:00 AM,378,3
ML 52-53,NB,1/14/2025,5:00 AM,553,3
ML 52-53,NB,1/14/2025,6:00 AM,958,3
ML 52-53,NB,1/14/2025,7:00 AM,1517,3
ML 52-53,NB,1/14/2025,8:00 AM,1697,3
ML 52-53,NB,1/14/2025,9:00 AM,1597,3
ML 52-53,NB,1/14/2025,10:00 AM,1236,3
ML 52-53,NB,1/14/2025,11:00 AM,1022,3
ML 52-53,NB,1/14/2025,12:00 PM,875,3
ML 52-53,NB,1/14/2025,1:00 PM,882,3
ML 52-53,NB,1/14/2025,2:00 PM,1095,3
ML 52-53,NB,1/14/2025,3:00 PM,1550,3
ML 52-53,NB,1/14/2025,4:00 PM,1787,3
ML 52-53,NB,1/14/2025,5:00 PM,1947,3
ML 52-53,NB,1/14/2025,6:00 PM,1740,3
ML 52-53,NB,1/14/2025,7:00 PM,1016,3
ML 52-53,NB,1/14/2025,8:00 PM,583,3
ML 52-53,NB,1/14/2025,9:00 PM,310,3
ML 52-53,NB,1/14/2025,10:00 PM,177,3
ML 52-53,NB,1/14/2025,11:00 PM,141,3
ML 52-53,SB,1/14/2025,12:00 AM,323,3
ML 52-53,SB,1/14/2025,1:00 AM,344,3
ML 52-53,SB,1/14/2025,2:00 AM,377,3
ML 52-53,SB,1/14/2025,3:00 AM,356,3
ML 52-53,SB,1/14/2025,4:00 AM,436,3
ML 52-53,SB,1/14/2025,5:00 AM,614,3
ML 52-53,SB,1/14/2025,6:00 AM,975,3
ML 52-53,SB,1/14/2025,7:00 AM,1659,3
ML 52-53,SB,1/14/2025,8:00 AM,1715,3
ML 52-53,SB,1/14/2025,9:00 AM,1811,3
ML 52-53,SB,1/14/2025,10:00 AM,1372,3
ML 52-53,SB,1/14/2025,11:00 AM,1062,3
ML 52-53,SB,1/14/2025,12:00 PM,875,3
ML 52-53,SB,1/14/2025,1:00 PM,994,3
ML 52-53,SB,1/14/2025,2:00 PM,1123,3
ML 52-53,SB,1/14/2025,3:00 PM,1672,3
ML 52-53,SB,1/14/2025,4:00 PM,2047,3
ML 52-53,SB,1/14/2025,5:00 PM,2110,3
ML 52-53,SB,1/14/2025,6:00 PM,1707,3
ML 52-53,SB,1/14/2025,7:00 PM,1127,3
ML 52-53,SB,1/14/2025,8:00 PM,678,3
ML 52-53,SB,1/14/2025,9:00 PM,312,3
ML 52-53,SB,1/14/2025,10:00 PM,190,3
ML 52-53,SB,1/14/2025,11:00 PM,153,3
ML 52-53,NB,1/15/2025,12:00 AM,320,3
ML 52-53,NB,1/15/2025,1:00 AM,330,3
ML 52-53,NB,1/15/2025,2:00 AM,307,3
ML 52-53,NB,1/15/2025,3:00 AM,338,3
ML 52-53,NB,1/15/2025,4:00 AM,408,3
ML 52-53,NB,1/15/2025,5:00 AM,592,3
ML 52-53,NB,1/15/2025,6:00 AM,952,3
ML 52-53,NB,1/15/2025,7:00 AM,1488,3
ML 52-53,NB,1/15/2025,8:00 AM,1576,3
ML 52-53,NB,1/15/2025,9:00 AM,1485,3
ML 52-53,NB,1/15/2025,10:00 AM,1170,3
ML 52-53,NB,1/15/2025,11:00 AM,1022,3
ML 52-53,NB,1/15/2025,12:00 PM,948,3
ML 52-53,NB,1/15/2025,1:00 PM,852,3
ML 52-53,NB,1/15/2025,2:00 PM,1150,3
ML 52-53,NB,1/15/2025,3:00 PM,1521,3
ML 52-53,NB,1/15/2025,4:00 PM,1692,3
ML 52-53,NB,1/15/2025,5:00 PM,1875,3
ML 52-53,NB,1/15/2025,6:00 PM,1673,3
ML 52-53,NB,1/15/2025,7:00 PM,1169,3
ML 52-53,NB,1/15/2025,8:00 PM,600,3
ML 52-53,NB,1/15/2025,9:00 PM,287,3
ML 52-53,NB,1/15/2025,10:00 PM,172,3
ML 52-53,NB,1/15/2025,11:00 PM,145,3
ML 52-53,SB,1/15/2025,12:00 AM,337,3
ML 52-53,SB,1/15/2025,1:00 AM,326,3
ML 52-53,SB,1/15/2025,2:00 AM,348,3
ML 52-53,SB,1/15/2025,3:00 AM,382,3
ML 52-53,SB,1/15/2025,4:00 AM,434,3
ML 52-53,SB,1/15/2025,5:00 AM,657,3
ML 52-53,SB,1/15/2025,6:00 AM,1076,3
ML 52-53,SB,1/15/2025,7:00 AM,1625,3
ML 52-53,SB,1/15/2025,8:00 AM,1941,3
ML 52-53,SB,1/15/2025,9:00 AM,1791,3
ML 52-53,SB,1/15/2025,10:00 AM,1249,3
ML 52-53,SB,1/15/2025,11:00 AM,1117,3
ML 52-53,SB,1/15/2025,12:00 PM,968,3
ML 52-53,SB,1/15/2025,1:00 PM,959,3
ML 52-53,SB,1/15/2025,2:00 PM,1150,3
ML 52-53,SB,1/15/2025,3:00 PM,1507,3
ML 52-53,SB,1/15/2025,4:00 PM,2117,3
ML 52-53,SB,1/15/2025,5:00 PM,2131,3
ML 52-53,SB,1/15/2025,6:00 PM,1746,3
ML 52-53,SB,1/15/2025,7:00 PM,1199,3
ML 52-53,SB,1/15/2025,8:00 PM,661,3
ML 52-53,SB,1/15/2025,9:00 PM,335,3
ML 52-53,SB,1/15/2025,10:00 PM,181,3
ML 52-53,SB,1/15/2025,11:00 PM,158,3
ML 52-53,NB,1/16/2025,12:00 AM,316,3
ML 52-53,NB,1/16/2025,1:00 AM,339,3
ML 52-53,NB,1/16/2025,2:00 AM,316,3
ML 52-53,NB,1/16/2025,3:00 AM,356,3
ML 52-53,NB,1/16/2025,4:00 AM,384,3
ML 52-53,NB,1/16/2025,5:00 AM,530,3
ML 52-53,NB,1/16/2025,6:00 AM,1011,3
ML 52-53,NB,1/16/2025,7:00 AM,1366,3
ML 52-53,NB,1/16/2025,8:00 AM,1733,3
ML 52-53,NB,1/16/2025,9:00 AM,1670,3
ML 52-53,NB,1/16/2025,10:00 AM,1218,3
ML 52-53,NB,1/16/2025,11:00 AM,1025,3
ML 52-53,NB,1/16/2025,12:00 PM,876,3
ML 52-53,NB,1/16/2025,1:00 PM,923,3
ML 52-53,NB,1/16/2025,2:00 PM,1050,3
ML 52-53,NB,1/16/2025,3:00 PM,1534,3
ML 52-53,NB,1/16/2025,4:00 PM,1733,3
ML 52-53,NB,1/16/2025,5:00 PM,2092,3
ML 52-53,NB,1/16/2025,6:00 PM,1569,3
ML 52-53,NB,1/16/2025,7:00 PM,1037,3
ML 52-53,NB,1/16/2025,8:00 PM,590,3
ML 52-53,NB,1/16/2025,9:00 PM,316,3
ML 52-53,NB,1/16/2025,10:00 PM,186,3
ML 52-53,NB,1/16/2025,11:00 PM,146,3
ML 52-53,SB,1/16/2025,12:00 AM,307,3
ML 52-53,SB,1/16/2025,1:00 AM,369,3
ML 52-53,SB,1/16/2025,2:00 AM,337,3
ML 52-53,SB,1/16/2025,3:00 AM,373,3
ML 52-53,SB,1/16/2025,4:00 AM,412,3
ML 52-53,SB,1/16/2025,5:00 AM,656,3
ML 52-53,SB,1/16/2025,6:00 AM,1005,3
ML 52-53,SB,1/16/2025,7:00 AM,1664,3
ML 52-53,SB,1/16/2025,8:00 AM,1852,3
ML 52-53,SB,1/16/2025,9:00 AM,1650,3
ML 52-53,SB,1/16/2025,10:00 AM,1320,3
ML 52-53,SB,1/16/2025,11:00 AM,985,3
ML 52-53,SB,1/16/2025,12:00 PM,913,3
ML 52-53,SB,1/16/2025,1:00 PM,1003,3
ML 52-53,SB,1/16/2025,2:00 PM,1211,3
ML 52-53,SB,1/16/2025,3:00 PM,1672,3
ML 52-53,SB,1/16/2025,4:00 PM,1896,3
ML 52-53,SB,1/16/2025,5:00 PM,2060,3
ML 52-53,SB,1/16/2025,6:00 PM,1767,3
ML 52-53,SB,1/16/2025,7:00 PM,1131,3
ML 52-53,SB,1/16/2025,8:00 PM,647,3
ML 52-53,SB,1/16/2025,9:00 PM,310,3
ML 52-53,SB,1/16/2025,10:00 PM,188,3
ML 52-53,SB,1/16/2025,11:00 PM,146,3
ML 52-53,NB,1/17/2025,12:00 AM,236,3
ML 52-53,NB,1/17/2025,1:00 AM,227,3
ML 52-53,NB,1/17/2025,2:00 AM,234,3
ML 52-53,NB,1/17/2025,3:00 AM,248,3
ML 52-53,NB,1/17/2025,4:00 AM,252,3
ML 52-53,NB,1/17/2025,5:00 AM,286,3
ML 52-53,NB,1/17/2025,6:00 AM,414,3
ML 52-53,NB,1/17/2025,7:00 AM,712,3
ML 52-53,NB,1/17/2025,8:00 AM,1166,3
ML 52-53,NB,1/17/2025,9:00 AM,1446,3
ML 52-53,NB,1/17/2025,10:00 AM,1236,3
ML 52-53,NB,1/17/2025,11:00 AM,1021,3
ML 52-53,NB,1/17/2025,12:00 PM,768,3
ML 52-53,NB,1/17/2025,1:00 PM,678,3
ML 52-53,NB,1/17/2025,2:00 PM,676,3
ML 52-53,NB,1/17/2025,3:00 PM,756,3
ML 52-53,NB,1/17/2025,4:00 PM,1048,3
ML 52-53,NB,1/17/2025,5:00 PM,1243,3
ML 52-53,NB,1/17/2025,6:00 PM,1496,3
ML 52-53,NB,1/17/2025,7:00 PM,1252,3
ML 52-53,NB,1/17/2025,8:00 PM,791,3
ML 52-53,NB,1/17/2025,9:00 PM,412,3
ML 52-53,NB,1/17/2025,10:00 PM,234,3
ML 52-53,NB,1/17/2025,11:00 PM,134,3
ML 52-53,SB,1/17/2025,12:00 AM,236,3
ML 52-53,SB,1/17/2025,1:00 AM,271,3
ML 52-53,SB,1/17/2025,2:00 AM,248,3
ML 52-53,SB,1/17/2025,3:00 AM,249,3
ML 52-53,SB,1/17/2025,4:00 AM,277,3
ML 52-53,SB,1/17/2025,5:00 AM,280,3
ML 52-53,SB,1/17/2025,6:00 AM,437,3
ML 52-53,SB,1/17/2025,7:00 AM,808,3
ML 52-53,SB,1/17/2025,8:00 AM,1217,3
ML 52-53,SB,1/17/2025,9:00 AM,1492,3
ML 52-53,SB,1/17/2025,10:00 AM,1366,3
ML 52-53,SB,1/17/2025,11:00 AM,1115,3
ML 52-53,SB,1/17/2025,12:00 PM,786,3
ML 52-53,SB,1/17/2025,1:00 PM,730,3
ML 52-53,SB,1/17/2025,2:00 PM,746,3
ML 52-53,SB,1/17/2025,3:00 PM,819,3
ML 52-53,SB,1/17/2025,4:00 PM,1137,3
ML 52-53,SB,1/17/2025,5:00 PM,1362,3
ML 52-53,SB,1/17/2025,6:00 PM,1557,3
ML 52-53,SB,1/17/2025,7:00 PM,1197,3
ML 52-53,SB,1/17/2025,8:00 PM,825,3
ML 52-53,SB,1/17/2025,9:00 PM,467,3
ML 52-53,SB,1/17/2025,10:00 PM,241,3
ML 52-53,SB,1/17/2025,11:00 PM,139,3
ML 52-53,NB,1/18/2025,12:00 AM,209,3
ML 52-53,NB,1/18/2025,1:00 AM,242,3
ML 52-53,NB,1/18/2025,2:00 AM,261,3
ML 52-53,NB,1/18/2025,3:00 AM,262,3
ML 52-53,NB,1/18/2025,4:00 AM,250,3
ML 52-53,NB,1/18/2025,5:00 AM,289,3
ML 52-53,NB,1/18/2025,6:00 AM,419,3
ML 52-53,NB,1/18/2025,7:00 AM,730,3
ML 52-53,NB,1/18/2025,8:00 AM,1069,3
ML 52-53,NB,1/18/2025,9:00 AM,1279,3
ML 52-53,NB,1/18/2025,10:00 AM,1228,3
ML 52-53,NB,1/18/2025,11:00 AM,971,3
ML 52-53,NB,1/18/2025,12:00 PM,817,3
ML 52-53,NB,1/18/2025,1:00 PM,644,3
ML 52-53,NB,1/18/2025,2:00 PM,643,3
ML 52-53,NB,1/18/2025,3:00 PM,730,3
ML 52-53,NB,1/18/2025,4:00 PM,1049,3
ML 52-53,NB,1/18/2025,5:00 PM,1210,3
ML 52-53,NB,1/18/2025,6:00 PM,1375,3
ML 52-53,NB,1/18/2025,7:00 PM,1256,3
ML 52-53,NB,1/18/2025,8:00 PM,773,3
ML 52-53,NB,1/18/2025,9:00 PM,422,3
ML 52-53,NB,1/18/2025,10:00 PM,212,3
ML 52-53,NB,1/18/2025,11:00 PM,139,3
ML 52-53,SB,1/18/2025,12:00 AM,248,3
ML 52-53,SB,1/18/2025,1:00 AM,262,3
ML 52-53,SB,1/18/2025,2:00 AM,276,3
ML 52-53,SB,1/18/2025,3:00 AM,257,3
ML 52-53,SB,1/18/2025,4:00 AM,257,3
ML 52-53,SB,1/18/2025,5:00 AM,324,3
ML 52-53,SB,1/18/2025,6:00 AM,424,3
ML 52-53,SB,1/18/2025,7:00 AM,835,3
ML 52-53,SB,1/18/2025,8:00 AM,1264,3
ML 52-53,SB,1/18/2025,9:00 AM,1448,3
ML 52-53,SB,1/18/2025,10:00 AM,1495,3
ML 52-53,SB,1/18/2025,11:00 AM,1052,3
ML 52-53,SB,1/18/2025,12:00 PM,855,3
ML 52-53,SB,1/18/2025,1:00 PM,723,3
ML 52-53,SB,1/18/2025,2:00 PM,645,3
ML 52-53,SB,1/18/2025,3:00 PM,808,3
ML 52-53,SB,1/18/2025,4:00 PM,1025,3
ML 52-53,SB,1/18/2025,5:00 PM,1454,3
ML 52-53,SB,1/18/2025,6:00 PM,1525,3
ML 52-53,SB,1/18/2025,7:00 PM,1256,3
ML 52-53,SB,1/18/2025,8:00 PM,866,3
ML 52-53,SB,1/18/2025,9:00 PM,479,3
ML 52-53,SB,1/18/2025,10:00 PM,248,3
ML 52-53,SB,1/18/2025,11:00 PM,149,3
ML 52-53,NB,1/19/2025,12:00 AM,308,3
ML 52-53,NB,1/19/2025,1:00 AM,323,3
ML 52-53,NB,1/19/2025,2:00 AM,344,3
ML 52-53,NB,1/19/2025,3:00 AM,343,3
ML 52-53,NB,1/19/2025,4:00 AM,409,3
ML 52-53,NB,1/19/2025,5:00 AM,540,3
ML 52-53,NB,1/19/2025,6:00 AM,887,3
ML 52-53,NB,1/19/2025,7:00 AM,1454,3
ML 52-53,NB,1/19/2025,8:00 AM,1714,3
ML 52-53,NB,1/19/2025,9:00 AM,1484,3
ML 52-53,NB,1/19/2025,10:00 AM,1234,3
ML 52-53,NB,1/19/2025,11:00 AM,1051,3
ML 52-53,NB,1/19/2025,12:00 PM,929,3
ML 52-53,NB,1/19/2025,1:00 PM,972,3
ML 52-53,NB,1/19/2025,2:00 PM,1140,3
ML 52-53,NB,1/19/2025,3:00 PM,1402,3
ML 52-53,NB,1/19/2025,4:00 PM,1945,3
ML 52-53,NB,1/19/2025,5:00 PM,1930,3
ML 52-53,NB,1/19/2025,6:00 PM,1551,3
ML 52-53,NB,1/19/2025,7:00 PM,1099,3
ML 52-53,NB,1/19/2025,8:00 PM,580,3
ML 52-53,NB,1/19/2025,9:00 PM,281,3
ML 52-53,NB,1/19/2025,10:00 PM,173,3
ML 52-53,NB,1/19/2025,11:00 PM,142,3
ML 52-53,SB,1/19/2025,12:00 AM,304,3
ML 52-53,SB,1/19/2025,1:00 AM,372,3
ML 52-53,SB,1/19/2025,2:00 AM,376,3
ML 52-53,SB,1/19/2025,3:00 AM,353,3
ML 52-53,SB,1/19/2025,4:00 AM,415,3
ML 52-53,SB,1/19/2025,5:00 AM,578,3
ML 52-53,SB,1/19/2025,6:00 AM,1009,3
ML 52-53,SB,1/19/2025,7:00 AM,1503,3
ML 52-53,SB,1/19/2025,8:00 AM,1717,3
ML 52-53,SB,1/19/2025,9:00 AM,1864,3
ML 52-53,SB,1/19/2025,10:00 AM,1298,3
ML 52-53,SB,1/19/2025,11:00 AM,1092,3
ML 52-53,SB,1/19/2025,12:00 PM,948,3
ML 52-53,SB,1/19/2025,1:00 PM,1047,3
ML 52-53,SB,1/19/2025,2:00 PM,1278,3
ML 52-53,SB,1/19/2025,3:00 PM,1513,3
ML 52-53,SB,1/19/2025,4:00 PM,1903,3
ML 52-53,SB,1/19/2025,5:00 PM,2053,3
ML 52-53,SB,1/19/2025,6:00 PM,1795,3
ML 52-53,SB,1/19/2025,7:00 PM,1271,3
ML 52-53,SB,1/19/2025,8:00 PM,621,3
ML 52-53,SB,1/19/2025,9:00 PM,314,3
ML 52-53,SB,1/19/2025,10:00 PM,198,3
ML 52-53,SB,1/19/2025,11:00 PM,149,3
ML 52-53,NB,1/20/2025,12:00 AM,317,3
ML 52-53,NB,1/20/2025,1:00 AM,331,3
ML 52-53,NB,1/20/2025,2:00 AM,320,3
ML 52-53,NB,1/20/2025,3:00 AM,318,3
ML 52-53,NB,1/20/2025,4:00 AM,403,3
ML 52-53,NB,1/20/2025,5:00 AM,548,3
ML 52-53,NB,1/20/2025,6:00 AM,900,3
ML 52-53,NB,1/20/2025,7:00 AM,1459,3
ML 52-53,NB,1/20/2025,8:00 AM,1781,3
ML 52-53,NB,1/20/2025,9:00 AM,1653,3
ML 52-53,NB,1/20/2025,10:00 AM,1298,3
ML 52-53,NB,1/20/2025,11:00 AM,1065,3
ML 52-53,NB,1/20/2025,12:00 PM,903,3
ML 52-53,NB,1/20/2025,1:00 PM,941,3
ML 52-53,NB,1/20/2025,2:00 PM,1112,3
ML 52-53,NB,1/20/2025,3:00 PM,1473,3
ML 52-53,NB,1/20/2025,4:00 PM,1714,3
ML 52-53,NB,1/20/2025,5:00 PM,1948,3
ML 52-53,NB,1/20/2025,6:00 PM,1550,3
ML 52-53,NB,1/20/2025,7:00 PM,1142,3
ML 52-53,NB,1/20/2025,8:00 PM,578,3
ML 52-53,NB,1/20/2025,9:00 PM,299,3
ML 52-53,NB,1/20/2025,10:00 PM,186,3
ML 52-53,NB,1/20/2025,11:00 PM,140,3
ML 52-53,SB,1/20/2025,12:00 AM,340,3
ML 52-53,SB,1/20/2025,1:00 AM,342,3
ML 52-53,SB,1/20/2025,2:00 AM,378,3
ML 52-53,SB,1/20/2025,3:00 AM,391,3
ML 52-53,SB,1/20/2025,4:00 AM,415,3
ML 52-53,SB,1/20/2025,5:00 AM,629,3
ML 52-53,SB,1/20/2025,6:00 AM,1050,3
ML 52-53,SB,1/20/2025,7:00 AM,1530,3
ML 52-53,SB,1/20/2025,8:00 AM,1800,3
ML 52-53,SB,1/20/2025,9:00 AM,1638,3
ML 52-53,SB,1/20/2025,10:00 AM,1386,3
ML 52-53,SB,1/20/2025,11:00 AM,1091,3
ML 52-53,SB,1/20/2025,12:00 PM,1006,3
ML 52-53,SB,1/20/2025,1:00 PM,1076,3
ML 52-53,SB,1/20/2025,2:00 PM,1149,3
ML 52-53,SB,1/20/2025,3:00 PM,1593,3
ML 52-53,SB,1/20/2025,4:00 PM,2077,3
ML 52-53,SB,1/20/2025,5:00 PM,2217,3
ML 52-53,SB,1/20/2025,6:00 PM,1873,3
ML 52-53,SB,1/20/2025,7:00 PM,1103,3
ML 52-53,SB,1/20/2025,8:00 PM,606,3
ML 52-53,SB,1/20/2025,9:00 PM,321,3
ML 52-53,SB,1/20/2025,10:00 PM,208,3
ML 52-53,SB,1/20/2025,11:00 PM,157,3
ML 52-53,NB,1/21/2025,12:00 AM,285,3
ML 52-53,NB,1/21/2025,1:00 AM,311,3
ML 52-53,NB,1/21/2025,2:00 AM,359,3
ML 52-53,NB,1/21/2025,3:00 AM,368,3
ML 52-53,NB,1/21/2025,4:00 AM,396,3
ML 52-53,NB,1/21/2025,5:00 AM,552,3
ML 52-53,NB,1/21/2025,6:00 AM,932,3
ML 52-53,NB,1/21/2025,7:00 AM,1417,3
ML 52-53,NB,1/21/2025,8:00 AM,1718,3
ML 52-53,NB,1/21/2025,9:00 AM,1522,3
ML 52-53,NB,1/21/2025,10:00 AM,1283,3
ML 52-53,NB,1/21/2025,11:00 AM,960,3
ML 52-53,NB,1/21/2025,12:00 PM,902,3
ML 52-53,NB,1/21/2025,1:00 PM,976,3
ML 52-53,NB,1/21/2025,2:00 PM,1176,3
ML 52-53,NB,1/21/2025,3:00 PM,1371,3
ML 52-53,NB,1/21/2025,4:00 PM,1978,3
ML 52-53,NB,1/21/2025,5:00 PM,1997,3
ML 52-53,NB,1/21/2025,6:00 PM,1737,3
ML 52-53,NB,1/21/2025,7:00 PM,1170,3
ML 52-53,NB,1/21/2025,8:00 PM,598,3
ML 52-53,NB,1/21/2025,9:00 PM,284,3
